,Crop2014,Acres,FID,County,PPIC_Regio,Crop_PPIC,Price,Rotations,AdjustedPr,FieldCropP,WaterConsu,SavedWater,SavedWat_1,TNC,Krat,Kitfox,Corridors,CPAD,TNC_Total,Krat_Total,Kitfox_Tot,Corridors_,CPAD_Total,geometry,outcome
375,Alfalfa and Alfalfa Mixtures,77.71226313,5402,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86544.53,5.08,394.78,18.70968659213376,0.0,100.0,100.0,0.0,100.0,0.0,77.71226313,77.71226313,0.0,77.71226313,"POLYGON Z ((-13292047.1579035 4269802.205101596 0, -13292150.40348998 4269802.205189609 0, -13292150.41150429 4269802.61850586 0, -13292168.34062506 4269805.469993925 0, -13292172.64487088 4269806.286263683 0, -13292173.63824142 4270011.565031716 0, -13292171.65164837 4270187.871218472 0, -13292171.65155603 4270485.394512674 0, -13292172.31386831 4270774.354859455 0, -13292170.65839482 4270781.293253724 0, -13292169.27307712 4270782.629571442 0, -13292169.29996068 4270784.02713322 0, -13292165.31108236 4270787.007217952 0, -13291880.28321051 4270787.007170163 0, -13291695.98400232 4270786.626026592 0, -13291684.60276264 4270784.15017193 0, -13291680.960826 4270777.619916466 0, -13291681.62290376 4270707.011714072 0, -13291683.27845457 4270467.436760786 0, -13291682.61634129 4270265.822336138 0, -13291686.25832895 4270034.419410849 0, -13291688.24499091 4269846.280551846 0, -13291696.07515718 4269846.280566135 0, -13291696.07183986 4269845.261703509 0, -13291712.74638105 4269844.648104893 0, -13291715.06415736 4269841.791383501 0, -13291714.73302126 4269820.977971064 0, -13291717.3818156 4269807.510579372 0, -13291724.00379492 4269805.470072227 0, -13292047.1579035 4269802.205101596 0))",53.11828109868896
376,Alfalfa and Alfalfa Mixtures,77.67677887,3054,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86505.01,5.08,394.6,18.70115590773591,0.0,100.0,100.0,0.0,100.0,0.0,77.67677887,77.67677887,0.0,77.67677887,"POLYGON Z ((-13265264.3183015 4182622.105396075 0, -13266203.58412903 4182617.246976725 0, -13266205.6395274 4182622.901663765 0, -13266210.04914031 4182622.849911279 0, -13266215.45075552 4183098.438969866 0, -13266030.35252205 4183100.200481091 0, -13265239.95075358 4183107.956429929 0, -13265236.67297594 4182823.510328525 0, -13265238.00752399 4182634.535452897 0, -13265238.25259375 4182634.195708589 0, -13265242.06836191 4182628.907573716 0, -13265264.3183015 4182622.105396075 0))",53.116859317955985
377,Alfalfa and Alfalfa Mixtures,77.64945759,4234,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86474.59,5.08,394.46,18.69452093098202,0.0,100.0,100.0,0.0,100.0,0.0,77.64945759,77.64945759,0.0,77.64945759,"POLYGON Z ((-13301378.985896 4225740.293597145 0, -13301376.33707792 4225319.527479546 0, -13301374.53150747 4225162.716425992 0, -13301460.19759956 4225161.874739684 0, -13301852.54450837 4225163.971147602 0, -13301858.31350225 4225168.523601578 0, -13301858.94912091 4225169.304095347 0, -13301862.12785206 4225184.261328571 0, -13301864.95841652 4225528.858449133 0, -13301865.30623001 4225571.204677162 0, -13301864.87867036 4225574.354138814 0, -13301864.77656956 4225575.106710133 0, -13301825.42058097 4225576.329943473 0, -13301822.39575405 4225583.561174435 0, -13301823.14280066 4225654.638300265 0, -13301828.75276744 4225662.902699508 0, -13301862.65750141 4225660.30120218 0, -13301863.96216365 4225662.970650448 0, -13301865.33349372 4225665.776292315 0, -13301867.55869943 4226122.653548535 0, -13301865.83613149 4226130.508444681 0, -13301858.94914175 4226140.914412874 0, -13301857.88151191 4226142.124243106 0, -13301388.56134615 4226147.379585524 0, -13301379.51563843 4226137.662554896 0, -13301379.51565204 4226122.704043429 0, -13301378.985896 4225740.293597145 0))",53.115753488497006
378,Alfalfa and Alfalfa Mixtures,77.60300263,3340,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86422.85,5.08,394.22,18.68314668511822,0.0,100.0,100.0,0.0,100.0,0.0,77.60300263,77.60300263,0.0,77.60300263,"POLYGON Z ((-13296730.07454086 4251920.947189501 0, -13296732.7234185 4251904.649638352 0, -13296732.19361309 4251899.434493756 0, -13296735.9020065 4251894.871091359 0, -13296745.46019846 4251899.8609544 0, -13296745.45034153 4251898.468387511 0, -13296752.85428784 4251905.301463364 0, -13296757.09242398 4251899.434345675 0, -13296757.57452825 4251878.669162788 0, -13296759.42576032 4251878.628193237 0, -13296760.80064415 4251872.70648775 0, -13296943.53596858 4251874.549710827 0, -13297081.91298526 4251871.484377116 0, -13297207.48840091 4251874.763475961 0, -13297207.49402141 4251875.153686493 0, -13297214.27596418 4251875.314146852 0, -13297214.80575928 4251880.529378192 0, -13297211.66938324 4252165.644734543 0, -13297214.28806116 4252347.837600298 0, -13297209.75190623 4252832.994006914 0, -13297211.09738121 4252853.856501839 0, -13297203.15098507 4252857.768233613 0, -13296851.38980786 4252860.376156224 0, -13296729.5448299 4252860.376089248 0, -13296726.36620879 4252847.336975181 0, -13296725.83652363 4252655.663622133 0, -13296729.01503754 4252364.90036649 0, -13296729.55403719 4252364.294919558 0, -13296730.07454086 4251920.947189501 0))",53.11385778085304
379,Alfalfa and Alfalfa Mixtures,77.56993308,15709,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86386.02,5.08,394.06,18.67556385454235,0.0,100.0,100.0,0.0,100.0,0.0,77.56993308,77.56993308,0.0,77.56993308,"POLYGON Z ((-13283254.82861971 4265514.941017741 0, -13283256.9476483 4265163.135066092 0, -13283258.93724234 4264950.284269194 0, -13283263.83452933 4264933.390248177 0, -13283267.54288955 4264909.24125244 0, -13283268.60231219 4264892.924387988 0, -13283268.60247053 4264878.565574945 0, -13283271.25124888 4264852.458629772 0, -13283272.64566894 4264845.013316881 0, -13283282.37613003 4264844.626605133 0, -13283296.67968787 4264844.626666505 0, -13283530.83404355 4264842.66854121 0, -13283549.37568597 4264840.057966877 0, -13283567.38744992 4264839.405342585 0, -13283624.07194461 4264843.973905984 0, -13283664.86335623 4264843.321190778 0, -13283742.73834641 4264845.931899446 0, -13283748.0343024 4264848.650537815 0, -13283751.21434651 4264870.733511351 0, -13283748.56567829 4265063.273795184 0, -13283746.97644731 4265086.117751186 0, -13283747.5061582 4265256.470190522 0, -13283743.268083 4265264.302500671 0, -13283730.55373112 4265266.260689836 0, -13283661.15513127 4265265.607902756 0, -13283653.73847997 4265270.829505657 0, -13283652.14925278 4265274.745575937 0, -13283651.0895895 4265313.907691655 0, -13283654.79794583 4265323.045423481 0, -13283656.91711786 4265324.350883669 0, -13283663.80382599 4265325.656191918 0, -13283737.69094946 4265327.593038037 0, -13283744.85733868 4265338.05752804 0, -13283745.38706209 4265352.416835559 0, -13283741.14895734 4265793.652426629 0, -13283740.08940156 4265808.665182913 0, -13283733.01526079 4265828.850291563 0, -13283732.01265026 4265828.855783873 0, -13283731.08358303 4265834.121673872 0, -13283342.47065927 4265830.98188057 0, -13283252.7304322 4265830.256860191 0, -13283252.17975626 4265828.899844382 0, -13283252.17975876 4265817.150720769 0, -13283254.82861971 4265514.941017741 0))",53.11259397575706
380,Alfalfa and Alfalfa Mixtures,77.53542497,18193,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86347.59,5.08,393.88,18.6670331701445,0.0,100.0,100.0,0.0,100.0,0.0,77.53542497,77.53542497,0.0,77.53542497,"POLYGON Z ((-13270908.0310149 4268501.586923348 0, -13270904.21674992 4268496.625090508 0, -13270899.13102567 4268496.886185501 0, -13270890.01906626 4268495.580375601 0, -13270885.14526346 4268492.18533112 0, -13270865.6468255 4268492.960530004 0, -13270864.16683471 4268489.312701373 0, -13270862.25976586 4268324.524515375 0, -13270861.41208449 4267998.611795055 0, -13270861.41201658 4267867.257166134 0, -13270860.35247817 4267863.078926533 0, -13270860.35252631 4267859.422965202 0, -13270862.04781249 4267857.594924157 0, -13270863.79598725 4267854.722215523 0, -13270863.9548704 4267853.677810793 0, -13270865.43815461 4267852.372229938 0, -13270916.17675696 4267852.749255273 0, -13270982.83321809 4267851.849889481 0, -13270992.82634403 4267853.039860097 0, -13271150.02646907 4267852.344779231 0, -13271329.93249219 4267854.200163717 0, -13271340.42641589 4267854.76228351 0, -13271344.76575225 4267856.811524271 0, -13271348.36815981 4267859.161676933 0, -13271351.54677405 4267865.429178973 0, -13271353.45384066 4267876.397134761 0, -13271354.51325266 4267911.390083931 0, -13271350.27524586 4267950.822531722 0, -13271349.85157043 4267956.56772321 0, -13271351.75867245 4268003.312327691 0, -13271353.02996414 4268034.649791902 0, -13271355.57291045 4268057.8916078 0, -13271355.14906821 4268113.777046617 0, -13271353.87760723 4268134.929861467 0, -13271354.08960344 4268296.842490993 0, -13271351.97058455 4268321.129647226 0, -13271351.54673865 4268325.830243931 0, -13271351.97052187 4268467.375588164 0, -13271353.21907138 4268665.349689011 0, -13271353.24201025 4268668.989299358 0, -13271353.13848891 4268681.214086441 0, -13271351.91437796 4268825.824406415 0, -13271351.54663825 4268827.253618685 0, -13271348.66034474 4268830.03747056 0, -13271346.83328447 4268830.059802582 0, -13271346.460924 4268830.387465003 0, -13271343.9181885 4268831.954450325 0, -13271242.06305017 4268831.333311796 0, -13270872.85489266 4268829.081686963 0, -13270869.04056663 4268825.947649215 0, -13270866.49775475 4268823.074878516 0, -13270865.22628197 4268819.679756024 0, -13270863.15902627 4268814.884062896 0, -13270861.62394152 4268804.793463499 0, -13270861.41198597 4268734.801882987 0, -13270861.62400356 4268724.877645353 0, -13270863.53113438 4268717.826408059 0, -13270863.95489672 4268713.908908231 0, -13270863.53113108 4268555.907554891 0, -13270863.38053023 4268555.577056331 0, -13270865.8619787 4268545.461254776 0, -13270872.43106821 4268537.104186915 0, -13270880.27158854 4268532.142279321 0, -13270903.36910466 4268529.79181537 0, -13270906.12386208 4268525.613385521 0, -13270907.18333431 4268518.823342242 0, -13270908.03101905 4268508.115906813 0, -13270908.0310149 4268501.586923348 0))",53.11117219502408
381,Alfalfa and Alfalfa Mixtures,77.53201623,14536,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86343.8,5.08,393.86,18.666085316322516,0.0,100.0,100.0,0.0,100.0,0.0,77.53201623,77.53201623,0.0,77.53201623,"POLYGON Z ((-13265241.80754392 4183597.203974821 0, -13265241.79440571 4183593.540971363 0, -13265238.55878825 4183593.541041092 0, -13265235.38010999 4183120.28356674 0, -13265243.3266554 4183114.45296609 0, -13266183.38711383 4183107.650542532 0, -13266206.77610902 4183115.005576689 0, -13266216.01278177 4183117.910099998 0, -13266217.21488267 4183535.585522931 0, -13266162.72639769 4183538.148407497 0, -13266162.72644942 4183557.584323656 0, -13266151.60148036 4183558.556230571 0, -13266150.08470307 4183590.708620629 0, -13265604.88823134 4183596.456421728 0, -13265241.80754392 4183597.203974821 0))",53.11101421938709
382,Alfalfa and Alfalfa Mixtures,77.48625929,15231,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86292.84,5.08,393.63,18.6551849973697,0.0,100.0,100.0,0.0,100.0,0.0,77.48625929,77.48625929,0.0,77.48625929,"POLYGON Z ((-13286020.77797913 4230549.902787927 0, -13286014.72039197 4230097.092910455 0, -13286017.46886177 4230080.591005624 0, -13286021.78674649 4230080.521205614 0, -13286023.45763787 4230075.537555074 0, -13286027.4308487 4230071.471207116 0, -13286528.12423491 4230072.336656697 0, -13286968.41846491 4230073.097622912 0, -13286981.60705468 4230076.232670605 0, -13286981.64011221 4230080.179930043 0, -13286972.39167301 4230094.24237653 0, -13286973.05380491 4230108.067608121 0, -13286975.70265852 4230117.013465936 0, -13286981.98004987 4230120.868274469 0, -13286981.99475302 4230122.621018481 0, -13286982.32466196 4230122.706338225 0, -13286994.90645006 4230125.959250075 0, -13287001.52854557 4230125.959310133 0, -13287001.5285443 4230535.035610608 0, -13286995.36886037 4230556.974433697 0, -13286168.47960095 4230554.554480807 0, -13286030.07970979 4230554.554558806 0, -13286027.10993401 4230555.249208435 0, -13286020.77797913 4230549.902787927 0))",53.10919749956162
383,Alfalfa and Alfalfa Mixtures,77.46741852,163,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86271.86,5.08,393.53,18.650445728259786,0.0,100.0,100.0,0.0,100.0,0.0,77.46741852,77.46741852,0.0,77.46741852,"POLYGON Z ((-13296745.77550179 4251863.197143622 0, -13296739.96777441 4251858.973948513 0, -13296739.96912759 4251858.678240385 0, -13296736.25733655 4251856.601933311 0, -13296734.1383856 4251852.364673657 0, -13296735.19779439 4251548.911051119 0, -13296736.78707384 4251437.114490515 0, -13296738.37647174 4251272.518130157 0, -13296739.9656369 4251154.857632235 0, -13296739.43595089 4250985.050760309 0, -13296739.43587709 4250884.015335123 0, -13296741.81982321 4250879.778380238 0, -13296746.4865161 4250881.432959571 0, -13296750.5609332 4250880.430252758 0, -13296971.7969136 4250880.670829824 0, -13297207.94732929 4250877.251824641 0, -13297215.70457106 4250883.455923744 0, -13297216.05748758 4250884.477107121 0, -13297220.98837445 4250888.252293615 0, -13297224.16714003 4250889.555972684 0, -13297221.80291606 4251152.556487653 0, -13297222.95313044 4251322.416581052 0, -13297221.25345309 4251387.898289256 0, -13297220.72358714 4251528.050962051 0, -13297218.33956319 4251686.132339395 0, -13297216.53534149 4251855.990654733 0, -13297209.43922136 4251862.559795423 0, -13297108.14943709 4251864.424696423 0, -13297100.73284251 4251862.143111018 0, -13296917.96532085 4251864.098767087 0, -13296745.77550179 4251863.197143622 0))",53.10840762137663
384,Alfalfa and Alfalfa Mixtures,77.43668446,13809,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86237.63,5.08,393.38,18.643336824594908,0.0,100.0,100.0,0.0,100.0,0.0,77.43668446,77.43668446,0.0,77.43668446,"POLYGON Z ((-13268904.66445878 4184082.237252819 0, -13269131.13722433 4184078.592866273 0, -13269145.94523386 4184079.276346519 0, -13269149.67874976 4184285.516662078 0, -13269149.01656817 4184516.741442244 0, -13269148.68546253 4184559.261340044 0, -13269143.71912354 4184564.525806986 0, -13269136.43471455 4184568.575400506 0, -13269127.69372392 4184571.005069712 0, -13268998.69711395 4184571.005143884 0, -13268746.0672458 4184573.839689859 0, -13268487.80895224 4184575.054608523 0, -13268204.05575543 4184577.079383415 0, -13268191.24783515 4184575.933127019 0, -13268191.80508493 4184423.603079069 0, -13268191.80505727 4184118.276617487 0, -13268192.88112427 4184090.314051383 0, -13268194.14236109 4184090.294323846 0, -13268195.44727465 4184087.501458954 0, -13268220.94203745 4184083.857014249 0, -13268547.88521682 4184084.735184139 0, -13268684.90520257 4184082.581860398 0, -13268904.66445878 4184082.237252819 0))",53.10722280409915
385,Alfalfa and Alfalfa Mixtures,77.39916901,16275,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86195.85,5.08,393.19,18.634332213286065,0.0,100.0,100.0,0.0,100.0,0.0,77.39916901,77.39916901,0.0,77.39916901,"POLYGON Z ((-13301706.26988131 4248368.830941694 0, -13301706.26992097 4248355.797146758 0, -13301710.50799215 4248148.56219048 0, -13301711.03773653 4247908.096396684 0, -13301711.03783671 4247897.669898508 0, -13301714.21634889 4247895.714955036 0, -13301725.87099613 4247891.153312374 0, -13301738.05553298 4247891.153220208 0, -13301804.68441515 4247894.405715884 0, -13301805.33516012 4247900.276492228 0, -13301805.86489923 4247947.196135212 0, -13301807.45426816 4247955.667795239 0, -13301812.2220464 4247955.667868021 0, -13301814.87097676 4247955.667785145 0, -13301816.98992305 4247949.802846901 0, -13301818.67864781 4247903.061398401 0, -13301818.0494747 4247895.063254099 0, -13301823.34696366 4247892.456552879 0, -13302224.37589545 4247891.804909909 0, -13302665.13691008 4247891.153331299 0, -13302683.90415423 4247892.956801151 0, -13302688.40477264 4247893.389240554 0, -13302690.5654989 4247895.714778194 0, -13302692.41855717 4247899.514170651 0, -13302692.41748088 4247901.331980743 0, -13302694.80353091 4247905.489839792 0, -13302695.33336502 4247925.691303622 0, -13302692.18583001 4248303.459438141 0, -13302691.62599692 4248370.672836027 0, -13302690.88510055 4248370.683838218 0, -13302691.09513184 4248374.04445693 0, -13302640.2295101 4248371.441137711 0, -13302345.13230563 4248375.85223842 0, -13301913.93618831 4248377.302817667 0, -13301723.2222035 4248375.999482438 0, -13301719.07446246 4248375.549278786 0, -13301717.67294789 4248375.397136269 0, -13301711.96434863 4248374.777534175 0, -13301711.56742308 4248374.696130771 0, -13301706.26988131 4248368.830941694 0))",53.10572203554768
386,Alfalfa and Alfalfa Mixtures,77.37111626,1616,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,86164.61,5.08,393.05,18.627697236532182,0.0,100.0,100.0,0.0,100.0,0.0,77.37111626,77.37111626,0.0,77.37111626,"POLYGON Z ((-13302675.33488563 4248866.178673086 0, -13302679.04318849 4248866.178669344 0, -13302683.28124738 4248871.392372012 0, -13302684.59887758 4248879.317473955 0, -13302685.07732601 4248948.42832849 0, -13302681.69194869 4249173.7941353 0, -13302682.22178068 4249351.719753809 0, -13302680.18409951 4249360.744097488 0, -13302677.98676575 4249363.447347397 0, -13302675.09572768 4249363.469918211 0, -13302673.21577851 4249364.754905123 0, -13302667.91820005 4249364.754767555 0, -13301719.64630375 4249371.272398516 0, -13301717.66560301 4249370.924179617 0, -13301704.81304999 4249368.66530474 0, -13301699.02349696 4249366.291150704 0, -13301698.45594097 4249362.799583905 0, -13301697.39641745 4249356.933750895 0, -13301698.28539898 4249182.765006451 0, -13301702.61897017 4248985.02016861 0, -13301705.872604 4248982.836872393 0, -13301812.88415821 4248982.185304364 0, -13301814.47356415 4248980.230123396 0, -13301815.36739633 4248949.125648927 0, -13301815.53308516 4248948.947279723 0, -13301838.31276187 4248948.295518862 0, -13301843.61045388 4248946.992075246 0, -13301846.25911256 4248943.081708037 0, -13301846.25915783 4248937.867929971 0, -13301847.30536233 4248877.804549583 0, -13301851.06092707 4248874.02441379 0, -13302276.63948534 4248868.15626213 0, -13302580.50768468 4248867.482083896 0, -13302648.31700472 4248866.178606884 0, -13302675.33488563 4248866.178673086 0))",53.10461620608869
